CHLAMYDIA_CASES,SINGLE_PARENT_HOUSEHOLDS,LBW_BIRTHS,INJURY_DEATHS,DRUG_POISONING_DEATHS,LIMITED_TO_HEALTHYFOOD,PRIMARY_CARE_PHYSICIANS,PREMATURE_DEATHS,CHILD_TOTAL_DEATHS,DENTISTS,TEEN_BIRTHS,CHILDREN_IN_POVERTY,PREMATURE_TOTAL_DEATHS,MEDICARE_ENROLLEES,NOT_PROFICIENT_IN_ENGLISH,SEVERE_HOUSING_PROBLEMS,DRIVING_DEATHS,UNEMPLOYED,DIABETICS,UNINSURED_CHILDREN,MOTOR_VEHICLE_DEATHS,LABOR_FORCE,SOME_COLLEGE,PCT_NOT_PROFICIENT_IN_ENGLISH,SOME_COLLEGE_POPULATION,MAMMO_MEDICARE_ENROLLEES,DRIVE_ALONE,AGE_65_AND_GREATER,ALC_IMPAIRED_DRIVING_DEATHS,WORKERS,UNINSURED_ADULTS,HOUSEHOLDS,TEEN_POPULATION,UNINSURED,LIVE_BIRTHS,COHORT_SIZE,POPULATION,PCT_NO_SOCIAL_EMO_SUPPORT,PCT_RURAL,PCT_SEVERE_HOUSING_PROBLEMS,TEEN_BIRTH_RATE,HIV_RATE,GRADUATION_RATE,PCT_FOOD_INSECURITY,DRUG_POISONING_MORTALITY_RATE,DENTISTS_RATIO,FOOD_ENVIR_INDEX,PRIMARY_CARE_PHYS_RATIO,PCT_ALC_IMPAIRED,PCT_SINGLE_PARENT_HOUSEHOLDS,PCT_UNINSURED_CHILDREN,INJURY_DEATHS_RATE,CHLAMYDIA_RATE,OTHER_PCP_RATE_PREV,NON_HISPANIC,State,COUNTY,STATE_SHORT,VIOLENT_CRIME_RATE,HOMICIDE_RATE,FUND_AMOUNT,FUNDED_IND,ANNUAL_VIOLENT_CRIMES
24,1628,81,85,24,3.297346678,14,344,11,7,163,1319,344,3517,13,1565,17,918,525,244,21,9004,2063,0.062941803,4231,339,5821,23.33815366,8,6937,2413,4325,4737,2629,1379,223,21437,21.3,100,18.95820715,34.40996411,1119,67.5,14.2,15.63436433,400,8.337950311,1516,47.05882353,37.6416185,5.441570027,77.7,111.3,114,96.05513529,MICHIGAN,OGEMAW,MI,220.0732507,0,0,0,45.66666667
7,307,224,38,10,834.6096092,3,132,28,3,24,259,132,1285,20,395,8,345,144,67,12,2603,696,0.308784931,1107,102,1880,29.47138625,5,2435,737,1002,1134,798,3017,593,6413,18,100,11.58357771,21.16402116,1119,78.50649351,15.9,20.09000321,2198,6.726275753,1987,62.5,30.63872256,6.417624521,108.9,106.1,1011,96.41343826,MICHIGAN,ONTONAGON,MI,98.78494517,0,0,0,6.666666667
59,1803,114,64,12,1365.628578,9,303,14,3,225,1769,303,3469,24,1305,11,921,491,321,19,9032,2629,0.108838601,5061,297,6884,17.82952397,1,8751,2510,5574,5862,2802,1968,380,23276,18.5,100,14.57286432,38.3828045,1119,81.94078947,14.9,7.213185704,1383,7.599099575,118,9.090909091,32.34660926,5.465690448,54,251,2331,95.5148156,MICHIGAN,OSCEOLA,MI,290.6560522,0,0,0,67.66666667
6,461,25,43,12,2.762521657,23,175,28,2,61,563,175,2581,38,645,7,500,399,131,16,3320,729,0.459658885,1436,215,2020,24.59264432,2,2692,1035,1741,1952,1156,556,593,8592,12.9,100,15.92592593,31.25,1119,78.50649351,17.7,19.09125621,902,7.638651553,1687,28.57142857,26.47903504,7.261640798,96.7,69.7,641,96.65088347,MICHIGAN,OSCODA,MI,322.9278794,0,0,0,28
25,1307,134,96,27,829.2882784,16,296,20,16,183,1093,296,3021,67,1315,20,1174,375,250,26,10770,3368,0.293640707,5381,269,8549,18.34721066,5,10276,2534,5431,5908,2755,1920,333,24020,20.2,65.659659,13.48026653,30.97494922,1163,85.05405405,13.5,15.73426573,1775,8.123732203,1483,25,24.06554962,4.431052818,78.5,103.8,2837,95.70191072,MICHIGAN,OTSEGO,MI,174.8421564,0,0,0,42
571,13347,1506,544,149,22879.43107,152,1773,123,142,1633,8546,1773,14844,4519,11655,89,8851,1352,3240,175,129921,43540,1.828925269,64625,987,105122,12.46418604,19,125039,24304,67844,84722,27159,23963,3271,269099,14,20.31569251,12.59659552,19.27480466,1108,84.50045858,10.6,8.209660401,2032,8.159107746,1679,21.34831461,19.67307352,4.592552694,41.6,214.4,1283,85.45248257,MICHIGAN,OTTAWA,MI,165.5669357,1.322361407,0,0,431.6666667
9,696,47,60,13,1114.432856,3,200,10,3,54,552,200,3067,24,840,9,787,414,133,13,5640,1358,0.186726834,2316,242,3672,27.58016605,3,4638,1448,2259,2339,1567,717,593,13129,18,80.86124402,13.27014218,23.08678923,1119,78.50649351,15.2,13.4307233,927,7.277657515,633,33.33333333,30.81009296,5.708154506,87.6,68.4,973,96.86316109,MICHIGAN,PRESQUE ISLE,MI,145.8380076,0,0,0,19.5
24,1868,88,96,37,2174.793207,7,457,14,11,167,1332,457,5898,56,2050,18,1071,907,209,25,9319,2207,0.23842977,3996,525,5648,28.89322161,6,7359,2466,3832,4386,2652,1288,269,24106,17.3,66.05178126,17.90393013,38.07569539,1119,64.47026022,15.8,21.00709131,2240,7.099722466,452,33.33333333,48.7473904,5.226306577,77,98.3,2833,96.3677499,MICHIGAN,ROSCOMMON,MI,188.4285869,0,0,0,46.33333333
1549,18000,1676,656,171,14470.83353,166,2623,145,121,2235,12414,2623,22647,1005,12640,106,7761,3042,1716,171,90451,28403,0.533745459,46106,1873,67036,16.15049936,33,78040,17991,45900,55587,19493,17111,2626,198353,20.6,31.11820512,16.4658373,40.2072427,137,74.65575019,15.9,11.97652601,1868,7.252263091,1241,31.13207547,39.21568628,3.603225265,64.8,778,2804,70.4145937,MICHIGAN,SAGINAW,MI,857.409911,10.6458009,0,0,1712.333333
426,11298,1020,543,201,17276.46807,85,2159,70,85,1231,8424,2159,18239,774,10310,94,9155,2442,1562,133,75028,22738,0.503375346,38870,1554,54946,15.64141829,28,66540,16151,37992,39888,17543,12821,2592,160644,20.6,38.64573111,15.95851714,30.86141195,1320,78.2505787,14.8,17.24561009,2029,7.122898142,1779,29.78723404,29.73783955,4.00256246,65.5,263.5,1344,92.09390997,MICHIGAN,ST. CLAIR,MI,265.8856529,1.973378269,0,0,436.6666667
154,4463,447,200,31,2554.701068,23,786,51,22,692,4125,786,7311,665,2985,52,2323,863,862,116,27608,6897,1.165174426,14529,595,19603,15.67701823,22,23787,7061,15617,14832,7842,6333,945,60796,18.5,54.42695163,13.27846975,46.65587918,1262,77.86349206,13.6,7.145952625,231,8.027608284,141,42.30769231,28.57783185,5.301353014,64.7,251.9,1525,87.93595123,MICHIGAN,ST. JOSEPH,MI,295.0408731,0,0,0,177.3333333
49,2438,225,151,35,857.1067298,16,567,21,12,308,2501,567,6362,109,2685,27,1923,843,565,57,19393,4565,0.26845307,9436,502,12930,18.66187187,8,16418,5010,10006,10751,5519,3389,669,42268,20.3,90.19807951,15.65141358,28.64849781,802,87.51121076,13.8,11.29279971,626,8.213428654,146,29.62962963,24.36538077,5.45419442,68.6,115,1211,94.49274683,MICHIGAN,SANILAC,MI,202.25276,0,0,0,84.33333333
5,514,40,36,12,863.3194949,5,127,28,4,54,384,127,1576,25,515,3,449,196,108,12,3588,834,0.309559188,1674,132,2288,22.62974949,3,2974,1033,1650,1811,1132,508,112,8343,18,58.96287566,14.22651934,29.81778023,1119,87.5,13.9,19.64668708,2166,7.345940274,1633,100,31.15151515,6.132879046,83.3,58.9,1234,86.80645541,MICHIGAN,SCHOOLCRAFT,MI,263.1893767,0,0,0,22
163,5733,403,251,91,4964.866365,27,881,30,30,514,3464,881,8139,118,3860,33,3058,1071,740,73,32788,10211,0.177352932,16689,713,24554,15.43072568,6,29356,7164,16649,18581,7820,5425,1093,69232,14.9,54.97537085,13.96526773,27.66266616,862,81.09743824,13.2,18.05781278,2308,7.811263741,101,18.18181818,34.43450057,4.322429907,70.1,233.4,1619,94.98527183,MICHIGAN,SHIAWASSEE,MI,243.4623206,0,0,0,170
103,3431,294,158,38,1814.716331,15,725,23,18,378,2856,725,7478,128,3155,52,2535,1055,625,74,25586,7311,0.243730602,12741,646,18336,17.18561341,19,21763,6162,12744,13913,6716,4108,824,54662,15.6,84.16084983,14.48244205,27.1688349,603,80.66747573,13.5,9.526961301,387,8.141911237,498,36.53846154,26.92247332,4.76880818,55.9,185.8,909,94.15272307,MICHIGAN,TUSCOLA,MI,171.7472507,0,0,0,87.66666667
201,5905,493,272,89,1120.555041,44,1024,37,25,825,4903,1024,8089,1410,4125,60,3408,1049,1037,89,35781,9714,1.978891821,17807,669,26392,14.89914385,22,32185,8992,19096,19299,9914,7097,1380,75454,17.5,70.85945081,14.17769376,42.74832893,1446,72.48007246,14.5,16.56590625,372,8.127603946,1660,36.66666667,30.92270633,5.195651085,71,264,2012,82.31765867,MICHIGAN,VAN BUREN,MI,328.5428084,2.419739115,0,0,252
1386,18654,2167,673,196,23609.57588,555,2526,137,520,1355,10637,2526,26520,4709,24520,136,10346,2729,2927,173,182258,77772,1.440188885,93020,2134,121402,11.05298251,38,165438,26130,70418,108922,28581,27667,3618,350946,15.7,16.44648497,18.27668456,12.44009475,339,80.16058596,13.6,8.163639317,1294,7.750188748,802,27.94117647,26.49038598,4.019003419,39.1,398.3,486,71.87877362,MICHIGAN,WASHTENAW,MI,323.9145683,2.665678144,0,0,1120.666667
19800,215126,18923,6832,1903,73385.10823,1171,26772,1563,1032,22977,168256,26772,158707,37781,156970,775,95160,22913,21183,1375,816059,271522,2.21762821,466466,12371,547413,13.18286175,217,673168,241155,457089,506462,259755,179431,25488,1792365,26,0.695600972,22.71816136,45.36766826,1064,69.84653563,22,14.30746064,1929,6.367645932,1514,28,47.06435727,4.519657084,73,1098.7,1733,49.68589552,MICHIGAN,WAYNE,MI,1122.407847,20.57778233,2080039,1,20809
93,2544,224,119,37,1404.305568,34,407,18,19,350,2369,407,4149,55,2130,32,1554,526,354,29,13371,4307,0.180115274,7757,354,10284,16.81795878,10,12793,3390,7861,7529,3711,3017,471,32608,17.1,64.28898732,16.74528302,46.48691725,714,78.73036093,14.9,16.27768857,1911,7.75587896,1056,31.25,32.36229487,4.381188119,72.9,284.2,2817,95.30833971,MICHIGAN,WEXFORD,MI,353.1749709,0,125000,1,114.3333333
13,1041,55,64,12,1944.291994,12,233,19,3,78,662,233,3158,60,1220,17,568,188,283,21,7346,1698,0.389888882,2711,116,4925,28.5301689,10,6430,1317,2804,2850,1575,998,172,15927,14.2,100,15.43327008,27.36842105,1055,85.50872093,10.7,10.54296257,1127,7.794701261,1358,58.82352941,37.12553495,9.50621431,78.4,80.1,712,94.83915042,MINNESOTA,AITKIN,MN,138.6015722,0,0,0,22.33333333
1024,20424,2015,719,159,21774.85632,191,2470,138,203,1594,8891,2470,23607,5194,15445,84,11104,1156,5485,192,190059,65410,1.678027978,92172,865,142254,10.82327133,29,172872,22659,85020,81852,27678,30244,5311,336414,13.6,13.50062265,12.86815247,19.4741729,1447,77.74326869,8.3,6.992896273,1878,8.83402449,1671,34.52380952,24.02258292,6.22234827,43.9,307.4,1334,84.95795646,MINNESOTA,ANOKA,MN,172.6343418,1.979121587,0,0,572.6666667
42,2416,150,113,13,4567.049346,28,398,24,18,253,1631,398,4554,129,1710,25,1043,270,821,46,17931,4685,0.424118885,7057,170,11785,18.26969697,11,15464,2743,7838,7270,3508,3030,377,33000,13.35,75.4707113,12.81378794,34.80055021,359,81.87533157,9.7,5.78466796,1994,7.781727319,1219,44,30.82418984,9.89395035,70,128.1,2025,87.46760967,MINNESOTA,BECKER,MN,96.3657799,0,0,0,31.33333333
141,4497,295,160,27,3361.911276,38,445,33,29,735,3138,445,4877,161,2655,23,1621,363,1216,59,22105,6606,0.389802194,10025,218,15031,13.6661157,6,20183,4686,11116,13134,5826,5028,648,45375,14.6,67.08968993,15.84128878,55.96162631,602,55.5316358,13,8.892401937,1821,7.795518262,1237,26.08695652,40.45519971,10.23482872,73.1,311.5,2448,74.15919035,MINNESOTA,BELTRAMI,MN,312.8250799,8.233705497,0,0,139.3333333
62,2663,284,89,20,2635.788819,10,278,14,12,259,1153,278,2533,121,2000,23,1352,141,493,27,22345,7815,0.338983051,11159,99,16248,12.79042841,3,19627,2908,9441,8471,3356,4161,381,38865,16.7,40.01196328,13.34668001,30.57490261,713,91.45275591,11.2,7.542217563,488,8.227748044,535,13.04347826,28.20675776,5.016790475,46.7,160.3,3,93.26296821,MINNESOTA,BENTON,MN,146.8516035,0,0,0,57.66666667
41.5,261,133,23,0,848.5067584,5,72,19,1,22,212,72,858,9,235,3,148,51,96,10,2927,632,0.181671377,929,38,1708,25.36793184,0,2378,348,1102,1150,436,2290,377,5164,13.35,100,9.936575053,19.13043478,1055,83.22560976,9.1,0,1101,7.688761434,1125,0,23.68421053,8.326105811,86.4,143,137,97.71899559,MINNESOTA,BIG STONE,MN,71.66403899,0,0,0,3.333333333
277,3168,340,124,11,10474.53922,60,446,24,51,289,1889,446,5950,401,3405,34,1866,313,796,51,38393,11521,0.665328267,15468,257,28699,12.19677068,7,35677,4781,12216,21779,5475,5439,774,65091,13.3,26.89297486,14.25282545,13.26966344,1088,83.32105943,11.8,2.543082123,1623,7.123787855,1143,20.58823529,25.93320236,6.175808829,39.6,430.2,2931,90.88705919,MINNESOTA,BLUE EARTH,MN,169.8706451,0,250000,1,107.3333333
45,1361,115,74,0,2046.373457,25,233,10,13,141,581,233,4173,124,1160,13,845,269,332,25,15401,3608,0.511804524,5382,208,10387,19.54768928,4,13278,1433,5544,6660,1733,2056,323,25425,16.3,34.93994516,10.74074074,21.17117117,882,77.13622291,8.4,0,2076,8.67727163,1107,30.76923077,24.54906205,5.732044199,56.9,174.9,1384,95.12185626,MINNESOTA,BROWN,MN,50.00555617,0,0,0,12
88,2165,158,122,24,1925.060901,21,382,21,21,236,1026,382,4096,90,1720,18,1268,282,690,28,17867,6033,0.271788368,8881,184,13356,15.54543397,10,16093,2609,8167,7643,3242,2873,546,35348,15,55.16588481,12.53187614,30.87792752,570,79.79395604,10.1,9.872805358,1893,8.59344999,1624,55.55555556,26.50912208,8.073952726,69.8,248.2,1889,88.94020897,MINNESOTA,CARLTON,MN,124.4076392,0,0,0,43.66666667
137,4376,475,184,18,2419.029588,86,468,37,38,226,1311,468,5416,1032,3425,31,2638,193,1265,49,51008,20488,1.218130312,25241,205,39695,9.268251038,11,47831,4239,26999,21653,5395,8400,1286,93707,10.7,18.82757409,10.63664596,10.43735279,1104,78.58864697,6.8,2.966605906,39,9.539286265,1147,35.48387097,16.2080077,4.48597468,41.5,147.9,997,90.42269632,MINNESOTA,CARVER,MN,58.08803241,0,0,0,53.33333333
65,2063,179,119,25,1960.502205,12,422,17,18,321,1660,422,4757,28,1930,30,1238,339,702,44,13890,3388,0.104473714,5571,246,9025,22.71396833,9,11938,2553,6089,6223,3196,2490,392,28357,11.9,100,14.90923136,51.58283786,599,61.70280612,11.7,12.48508033,1831,8.127279282,2086,30,33.8807686,11.10935275,83.1,229,1502,84.90240293,MINNESOTA,CASS,MN,212.028873,0,108803,1,61
16,767,75,42,0,396.4438724,8,95,19,5,121,398,95,1692,218,555,14,376,70,229,13,7404,1672,1.885813149,2672,58,4863,19.71981871,4,6252,846,2887,2964,1054,1113,209,12135,9.9,50.34161241,10.68334937,40.82321188,1101,83.58851675,9.4,0,19,8.966274265,1515,28.57142857,26.56737097,7.674262735,67.6,129.9,1822,90.86405717,MINNESOTA,CHIPPEWA,MN,157.9821132,0,0,0,19.66666667
116,3163,285,160,16,938.9590541,26,410,19,24,242,1122,410,3822,331,2630,27,1924,191,795,45,28748,9089,0.65734599,14407,174,21081,12.84704034,8,25825,3242,13555,12762,3962,4496,769,53452,12,55.5885464,13.6057941,18.96254506,920,80.04681404,8.4,4.401432666,2261,9.315087545,1904,29.62962963,23.33456289,5.671279783,60.6,215.1,944,94.56758417,MINNESOTA,CHISAGO,MN,78.30755449,0,0,0,41.66666667
123,3581,359,143,32,3173.942084,16,404,30,31,314,1834,404,5763,410,3005,21,1451,287,934,31,34423,10773,0.746649184,14728,230,24987,12.2250852,3,31588,3682,13466,20477,4512,5381,733,60155,16.5,27.91911727,13.85750519,15.33427748,759,78.60709413,9.7,8.149627155,2066,8.679437193,510,14.28571429,26.59290064,6.546117185,50.1,205.7,640,90.50795451,MINNESOTA,CLAY,MN,101.2290465,0,0,0,59
7,596,48,21,0,1502.278067,3,104,19,3,81,516,104,1416,13,610,4,472,136,242,28,4199,1019,0.161230311,1876,65,2732,18.90152821,2,3514,862,2130,2008,1087,808,128,8703,9.6,100,16.48648649,40.33864542,1055,80.44921875,14.2,0,306,6.550797851,272,50,27.98122066,10.76991544,48.9,79.8,1662,86.47531573,MINNESOTA,CLEARWATER,MN,353.9754162,0,0,0,30.33333333
7,287,133,76,0,337.7537418,4,49,19,2,22,148,49,889,8,490,3,190,55,102,28,3203,658,0.160224314,1094,47,1939,22.75795564,1,2772,452,817,964,545,2290,377,5185,10.4,100,18.80998081,22.82157676,1055,83.22560976,9.5,0,128,8.600681587,1321,33.33333333,35.12851897,10.93247588,60.65,134.2,500,87.07822086,MINNESOTA,COOK,MN,176.45576,0,0,0,9.333333333
15,607,56,30,0,1421.946085,7,110,19,6,90,450,110,1854,67,480,7,385,123,241,13,6653,1415,0.61192803,2398,85,4053,22.16090368,3,5532,825,2743,2857,1048,975,159,11597,13.35,62.2743219,9.775967413,31.50157508,1055,87.73584906,8.6,0,2062,8.195992088,1614,42.85714286,22.12905578,8.365150989,51.2,128.4,2676,88.77411644,MINNESOTA,COTTONWOOD,MN,147.0673049,0,0,0,17
110,4112,325,191,32,1458.364027,63,650,17,49,458,2674,650,9710,108,4125,38,2412,463,957,52,32809,9924,0.184615385,13991,372,22636,19.55249515,13,28053,4498,14167,13636,5369,5463,803,62882,14.1,62.736,15.32602638,33.58756234,231,83.27521793,10.9,7.484627277,1629,8.755651322,1080,34.21052632,29.02519941,6.509761241,61.8,175.3,1750,95.87551496,MINNESOTA,CROW WING,MN,163.3172491,0,0,0,102.6666667
1039,24650,2364,807,153,18797.02564,272,2564,132,253,1670,10119,2564,30349,6502,19310,89,12179,1398,5868,195,231946,87076,1.748601549,111700,1220,174904,11.10622877,23,212780,25406,103858,93841,30765,37966,6280,405088,13.7,4.930849676,12.77792483,17.79605929,1507,79.90031847,8.2,5.614009338,1849,9.047065714,1458,25.84269663,23.73432957,5.435497467,41,258.5,762,81.94161237,MINNESOTA,DAKOTA,MN,110.6202079,1.320943374,0,0,441.6666667
55,1446,110,54,0,258.9307197,6,141,19,4,112,595,141,1748,151,645,13,595,134,368,28,11261,3513,0.811958918,5197,81,8524,12.68844842,2,10449,1234,5772,4956,1572,1939,306,20231,9.3,51.76482302,8.835616438,22.59887006,778,93.05555556,7,0,1079,9.64105376,418,15.38461539,25.05197505,6.189034645,54.5,271.7,1,93.4040339,MINNESOTA,DODGE,MN,193.8947996,0,0,0,39
45,1453,174,80,0,3490.65188,39,324,19,21,142,1006,324,5080,151,2145,26,1014,221,479,37,21056,5959,0.443700047,8032,187,14762,20.72497597,5,18106,2358,7618,7669,2790,2910,465,36415,12.7,52.8367908,13.34785314,18.51610379,660,80.18709677,9.1,0,1927,8.352375694,1025,19.23076923,19.07324757,5.95104982,44.6,124.4,1104,96.93373444,MINNESOTA,DOUGLAS,MN,106.405423,0,0,0,38.66666667
11,974,69,42,0,782.8407078,2,147,19,5,93,642,147,2354,183,745,12,461,126,250,15,7668,1806,1.330909091,2907,95,5449,22.26039403,1,6998,1064,3082,3318,1294,1102,184,14263,9,77.61973476,11.82539683,28.02893309,1206,80.38043478,9.5,0,280,8.719340793,890,8.333333333,31.60285529,7.692307692,56.7,75.8,1809,92.69736389,MINNESOTA,FARIBAULT,MN,98.37565774,0,0,0,14.33333333
23,1043,102,90,0,135.3297059,7,180,13,10,99,866,180,2715,206,1135,20,629,156,496,23,11476,2886,1.057929334,4552,127,7247,19.77536719,8,10178,1581,4963,5006,2042,1919,223,20834,13.35,93.28093549,13.28262142,19.77626848,713,89.64125561,9.4,0,2164,9.229034158,289,40,21.01551481,9.627329193,85.8,110.2,268,97.68558533,MINNESOTA,FILLMORE,MN,31.15862135,0,0,0,6.5
73,2558,164,89,10,3592.944318,20,323,14,11,294,1129,323,4562,323,1570,33,975,238,472,31,16484,3991,1.100736096,6709,173,12205,20.7058672,9,15314,2265,6842,7010,2693,2581,357,31054,16.8,42.83154695,11.90747061,41.94008559,661,70.10364146,9.2,4.532618993,265,8.145911482,1527,27.27272727,37.38672903,6.702641295,56.7,234.2,120,88.43036346,MINNESOTA,FREEBORN,MN,123.9793083,0,0,0,38.66666667
96,2667,234,197,16,2683.80405,38,447,19,21,250,1299,447,5662,301,2225,29,1400,300,673,57,25907,7477,0.694316295,10711,206,18525,17.65366022,8,23370,3120,10701,10119,3728,4001,554,46336,11.9,47.04328433,11.86034115,24.70599862,546,86.9467509,8.5,4.995800405,2248,8.873919668,1251,27.5862069,24.9229044,6.049982021,85.8,207.7,1257,93.01732154,MINNESOTA,GOODHUE,MN,107.9859186,0,0,0,50
4,427,25,25,0,1016.921891,2,66,19,1,28,214,66,1056,43,305,3,207,54,106,28,3304,850,0.761196672,1242,30,2288,22.99798116,2,2988,425,1272,1359,522,476,377,5944,6.3,100,11.44465291,20.60338484,1055,83.22560976,10.1,0,1207,7.407229882,295,66.66666667,33.56918239,7.969924812,82.2,66.8,1871,96.86771076,MINNESOTA,GRANT,MN,60.87437742,0,0,0,3.666666667
5719,81914,8391,3211,655,58394.85816,1327,8926,562,1012,6928,45436,8926,93539,37703,81630,215,34871,3603,17277,448,660996,271115,3.486528,345435,3251,448188,11.86120604,69,610001,95770,259585,253367,111547,114773,13931,1184576,14.8,2.22496041,17.22678879,27.34373458,967,64.10354605,11.8,8.274190765,1578,8.293255639,993,32.09302326,31.55575245,6.323406155,56.5,489.5,311,71.44765389,MINNESOTA,HENNEPIN,MN,453.0139413,4.433955662,125000,1,5220.333333
13,998,89,67,0,445.9308881,11,159,12,9,76,521,159,2681,62,715,7,667,166,296,25,10663,2922,0.346271991,4162,128,7757,18.55390986,2,9887,1174,4294,4734,1439,1494,447,18837,9.3,57.39212698,9.202059202,16.05407689,1055,71.95749441,8.9,0,2168,9.153192549,1652,28.57142857,23.24173265,6.6382597,69.7,68.7,1511,97.05075446,MINNESOTA,HOUSTON,MN,75.01586874,0,0,0,13
14,1235,96,72,11,1213.106195,20,234,11,7,139,891,234,3492,16,1160,17,778,202,364,21,9332,2539,0.083572734,4035,173,6944,22.32270114,13,8750,1562,4387,4372,1895,1596,150,20347,10.2,83.36596828,13.46488683,31.79322964,1055,84.96666667,10.7,7.847389673,314,8.422282301,1097,76.47058824,28.15135628,8.054879398,71.2,69,1167,93.40373281,MINNESOTA,HUBBARD,MN,100.1585844,0,0,0,20
47,2315,215,100,12,1247.093182,31,289,12,15,236,1180,289,2812,91,2070,23,1404,120,610,43,20830,6360,0.257622512,9906,111,14969,13.42292407,9,18314,2599,9764,9137,3153,3494,528,38248,12.4,62.26464988,14.79628306,25.82904673,1185,75.24526515,9.3,4.608967515,101,8.974692075,1266,39.13043478,23.70954527,6.024096386,53.1,122.8,2493,94.86656201,MINNESOTA,ISANTI,MN,74.10024212,0,0,0,28.66666667
78,2422,210,156,26,2563.78689,45,529,18,24,296,1801,529,6415,72,2580,31,1767,508,821,48,23475,6483,0.169049799,9395,385,15344,20.00840318,14,19085,3454,9326,9854,4203,3322,579,45221,13.9,79.39322651,13.57894737,30.03856302,361,81.09067358,10.4,8.313375902,2025,8.507798017,1085,45.16129032,25.97040532,8.190343176,69.6,173.2,2317,92.87550984,MINNESOTA,ITASCA,MN,199.823859,0,0,0,90
9,551,58,31,0,776.6289763,2,99,19,4,46,361,99,1598,42,460,17,280,109,166,11,7355,1450,0.434108527,2230,74,4067,19.86188114,4,5329,662,2297,2311,814,750,127,10281,6.4,69.13111241,10.15452539,19.90480312,1055,96.83070866,8,0,116,8.791999586,701,23.52941177,23.98781019,6.995364518,59.6,88.2,907,93.96585557,MINNESOTA,JACKSON,MN,95.80991313,0,0,0,10
23,1004,67,45,0,152.034211,14,193,19,8,118,764,193,2121,64,1145,9,806,115,285,30,8193,2187,0.41767278,3718,87,5538,17.73820681,0,7151,1265,3804,3774,1527,1245,204,16005,13.35,77.40008621,17.77950311,31.26656068,1055,89.19117647,11.8,0,2109,8.720924533,1203,0,26.39327024,7.261146497,54.9,142.2,1303,95.84078988,MINNESOTA,KANABEC,MN,315.2701292,0,0,0,51.33333333
90,3248,225,123,0,3602.533072,49,322,22,28,429,1939,322,5172,865,2100,25,1249,238,764,45,24687,6093,2.20140992,9559,160,17277,16.79133533,6,21524,3170,9949,10501,3863,4079,555,42379,14.3,44.52520183,12.30228471,40.85325207,1057,69.84324324,9.4,0,1784,8.413186482,972,24,32.64649714,7.394502517,58.8,213.4,1828,84.83965705,MINNESOTA,KANDIYOHI,MN,183.2508704,0,0,0,76.66666667
41.5,229,133,76,0,374.5367779,15,56,19,3,11,134,56,801,17,155,3,145,37,81,10,2718,553,0.394248609,817,27,1559,22.90229246,2,2190,275,982,943,350,2290,377,4493,13.35,100,7.928388747,11.66489926,1055,83.22560976,8,0,1772,8.723369885,1479,66.66666667,23.3197556,8.003952569,60.65,143,2408,96.99712961,MINNESOTA,KITTSON,MN,29.563932,0,0,0,1.333333333
19,591,47,53,0,2219.307438,5,146,19,5,83,564,146,1880,22,670,4,543,121,242,14,6659,1895,0.174644757,2744,82,4422,20.38915809,1,5888,1079,2755,2960,1299,842,195,13208,14.7,46.99872286,10.72858287,28.04054054,1055,83.26923077,11.1,0,156,7.231248712,137,25,21.45190563,8.512135069,78.8,143.8,2443,93.86892178,MINNESOTA,KOOCHICHING,MN,173.7356951,0,0,0,23
5,305,20,30,0,282.9148535,6,79,19,4,25,212,79,1163,11,250,7,191,61,132,15,4250,876,0.160513644,1325,39,2542,24.1946828,7,3518,426,1478,1594,547,504,130,7109,10.1,100,7.974481659,15.6838143,1055,93.30769231,7.7,0,1960,9.231496851,1241,100,20.63599459,8.370323399,81.7,69.5,2980,96.59421293,MINNESOTA,LAC QUI PARLE,MN,55.39910438,0,0,0,4
13,432,65,41,0,264.6614186,10,137,19,4,69,331,137,1829,4,530,11,360,110,142,14,6365,1428,0.03892944,2143,90,4028,23.49787391,6,5094,710,1963,2299,839,799,113,10818,13.35,66.9795693,10.23166023,30.01304915,1055,87.5,9,0,190,9.123736513,1148,54.54545455,22.00713194,6.698113208,75.2,120.1,2883,97.07759179,MINNESOTA,LAKE,MN,111.1837803,0,0,0,11.33333333
5,145,133,76,0,592.5887761,2,39,19,1,16,133,39,811,1,195,3,142,33,85,28,2345,419,0.026136958,741,26,1386,21.01686383,2,2039,361,798,942,440,2290,377,3973,2.7,100,10.92436975,16.985138,1055,83.22560976,9.1,0,809,7.839276925,1856,66.66666667,18.17042607,10.17964072,60.65,124.8,1,95.29265255,MINNESOTA,LAKE OF THE WOODS,MN,74.62067822,0,0,0,3
45,1798,133,65,0,177.6506924,3,240,10,8,154,713,240,2608,337,1190,13,1027,139,482,27,14557,4353,1.302868631,6880,109,11723,15.43158579,5,14289,1850,6978,6419,2289,2521,352,27677,15.6,62.15933292,11.05947955,23.9912759,878,90.58238636,9.3,0,601,9.249719932,1035,38.46153846,25.76669533,6.702822973,46.9,162.7,953,92.59951814,MINNESOTA,LE SUEUR,MN,85.06592609,0,0,0,22.66666667
